dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Tembe_2014	SRR1659951	MIB1	PTGER4P2	18:21865919	9:62840378	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	CLCN3	intergenic	4:169720545	18:30625730	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC016205.1	HSBP1L1	18:39336885	18:79968089	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	KIFC1	C18orf25	6:33409743	18:46233306	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	ZNF532	8:119480906	18:58981470	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL3	LINC01538;LINC01924	22:39312947	18:64252637	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL14	CTDP1	3:40462065	18:79707545	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	BSG	KAT6A	19:582330	8:41957104	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AP3D1	SLC6A8	19:2101455	X:153696139	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	CHD7	AP3D1	8:60782265	19:2101459	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	SPPL2B	5:79514553	19:2353468	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	MFSD12	SLC35F1	19:3538650	6:118187587	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	MFSD12	CPLX1	19:3538650	4:824385	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	MT-RNR2	ATCAY	MT:2365	19:3927452	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	AHSA2P;USP34	19:4243224	2:61189507	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ZBED4	DPP9	22:49879021	19:4675912	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	KANK2	4:11058648	19:11164745	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC011446.1;NACC1	intergenic	19:13140393	9:33289250	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	BRD4	C8orf34	19:15254152	8:68528695	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	BST2	5:51971451	19:17405592	FP	0	0	Imprecise;lowSupport	manta	Y:15823562->19:17405592	1
Tembe_2014	SRR1659951	EML4	CERS1;GDF1	2:42301392	19:18873406	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	UQCRFS1	ANOS1	19:29209167	X:8635826	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC092073.1;GPI	AP000311.1;ITSN1	19:34401235	21:33808194	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	FXYD5	6:35159239	19:35161260	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SUPT5H	intergenic	19:39476617	4:6901518	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	GRIK5	DUSP9	19:42066206	X:153650665	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	QPCTL	AC019330.1;PLCL1	19:45703348	2:198513662	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	GRM8	CYTH2	7:126508467	19:48481921	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL18	AC074085.2	19:48615877	7:121440916	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	VRK3	intergenic	19:49976760	X:28495393	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SPACA6	WISP1	19:51694332	8:133209193	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ZNF611	intergenic	19:52720062	2:55279425	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL28	AC113398.1;LINC02240	19:55386693	5:124809017	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	C4orf51	PQLC3	4:145709441	2:11178108	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	TRIB2	XKR6	2:12742538	8:11087633	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	UBXN2A	intergenic	2:24004217	X:9200210	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	UBXN2A	X:9200268	2:24004273	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	AC074117.1	3:32169061	2:27358737	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ALK	intergenic	2:29193207	8:16094139	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	LINC01320	LINC01320	2:34655429	2:34510636	FP	0	4	Imprecise;Inner	manta		1
Tembe_2014	SRR1659951	CEBPZ;CEBPZOS	CNTLN	2:37204497	9:17282183	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC007388.1	BX890604.2	2:39581956	X:3821681	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC007238.1;LINC01122	IK	2:58460677	5:140660115	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC091887.1;LARS	AC016747.2;AC016747.4;C2orf74	5:146113340	2:61160436	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL14	AC108039.1	3:40462062	2:61710249	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	SLC1A4	20:17911241	2:65022576	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ZFPM2;ZFPM2-AS1	SPRED2	8:105796274	2:65367995	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	NHS	AC017083.3;PNO1	X:17523684	2:68175664	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	HK2	intergenic	2:74891758	X:80571053	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AL158055.1	KCMF1	X:51420261	2:85043564	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	GNPDA1	RETSAT	5:142001634	2:85348065	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ELMOD3	ANKRD44	2:85355964	2:196984650	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	PDLIM1P4;ST3GAL6	2:88139754	3:98782917	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	NCK2	CCL26	2:105894004	7:75773216	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC114947.2;HMGCS1	intergenic	5:43290603	2:107072992	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ZNF595	intergenic	4:68824	22:12178326	FP	129	20	PASS	manta	4:68824->22:11813761,4:68810->2:116375991	1
Tembe_2014	SRR1659951	intergenic	ITGA2	2:145546394	5:53094196	FP	0	0	Imprecise;lowSupport	manta	9:10730754->5:53094189	1
Tembe_2014	SRR1659951	intergenic	IK	2:147561431	5:140660115	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	NRP2	intergenic	2:205795391	4:117402744	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC009226.1	KIAA2026;MLANA	2:207246146	9:5909265	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	LIMK1	RPL37A	7:74106328	2:216499270	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL37A	AC009220.1	2:216499398	7:139227707	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ETV1	intergenic	7:13895858	2:221825185	FP	0	0	Imprecise;lowSupport	manta	7:13911239->4:188052104	1
Tembe_2014	SRR1659951	SPRY4	intergenic	5:142311763	2:225079859	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	PTMA	ERI1	2:231711968	8:9066183	FP	23	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	FRG1BP	PAK5	20:30388578	20:9577926	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	FRG1GP	PAK5	22:12615534	20:9577926	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	XRN2	LINC01492	20:21389696	9:103153723	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	CR381653.2	ANKRD20A21P	21:9376283	20:30665306	FP	47	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	DDX17	CHD6	22:38489622	20:41588798	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	OSER1	intergenic	20:44202961	6:52224595	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	UBXN7	STK4	3:196350595	20:45071244	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	UBE2C	CCDC136	20:45814849	7:128796758	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SNX21	AGPAT4	20:45840343	6:161183131	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AL109930.1;AL354993.1;TSHZ2	AL049697.1;SLC35A1	20:53404900	6:87507833	FP	4	2	PASS	manta		1
Tembe_2014	SRR1659951	intergenic	FP671120.1	21:8431874	21:8204364	FP	1	6	s0_LowEvidence	manta	21:8258542->21:8214187,21:8441607->21:8214166,21:8445226->21:8217866	1
Tembe_2014	SRR1659951	FP236383.1	FP671120.1	21:8401972	21:8218784	FP	0	10	Imprecise	manta		1
Tembe_2014	SRR1659951	TULP4	TEKT4P2	6:158486955	21:9121087	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	CR381653.1	intergenic	21:9327298	9:64059259	FP	14	0	s0_LowEvidence	manta		3
Tembe_2014	SRR1659951	AC004160.1	CR381653.1	7:11286680	21:9367458	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	CR381653.2	AC119751.1	21:9376283	4:49550442	FP	47	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	intergenic	CR381653.2	8:43503723	21:9376493	FP	0	0	Imprecise;lowSupport	manta	6:104085592->21:9376497	1
Tembe_2014	SRR1659951	C21orf91;C21orf91-OT1	MKLN1	21:17789265	7:131258604	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	MARCKS	21:26235626	6:113861006	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	CU104787.1	intergenic	22:11068153	22:10752913	FP	18	1	PASS	manta		3
Tembe_2014	SRR1659951	CU104787.1	KMT2C	22:11068152	7:152393891	FP	4	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	EWSR1	AC105389.3	22:29287134	4:41758291	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ZFPM2;ZFPM2-AS1	intergenic	8:105784754	22:34529826	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	APOL2	APOL1	22:36226782	22:36266950	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SUCLG2-AS1	NOL12;Z83844.1	3:67918999	22:37691618	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	TRIOBP	ACSL1	22:37774004	4:184806049	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	TRIOBP	CA3;CA3-AS1	22:37774005	8:85445537	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL3	intergenic	22:39312942	4:34723585	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	HLA-E	22:43020016	6:30493158	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	NUDT3;RPS10-NUDT3	CERK	6:34344670	22:46685085	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	TRIM56	intergenic	7:101097664	22:50495727	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	CNTN4	intergenic	3:2479584	9:61867087	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	NQO2	intergenic	6:3020482	3:6474255	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	COL6A4P1	ASAH1	3:15172490	8:18067104	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	LINC01811	TRIM56	3:34303808	7:101097652	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL14	AC012519.1;CADPS	3:40462061	3:62779351	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	GBE1	STIMATE;TMEM110-MUSTN1	3:81546192	3:52837978	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	CHDH	REEP4	3:53820822	8:22138301	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	ARMC2	3:56518456	6:108881329	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ROBO1	CLTA;GNE	3:79530812	9:36216320	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	AL354989.1;DCAF12	3:86473389	9:34088024	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ST3GAL6	CTSO	3:98794435	4:155945568	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	URGCP;URGCP-MRPS24	3:104750649	7:43876538	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SEC63	GUCA1C	6:107868129	3:108938335	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC092691.1	LSAMP	3:117997182	3:116444955	FP	22	1	inNormal;s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	HSPBAP1	CHSY3	3:122740443	5:130083630	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	MRS2	SEMA5B	6:24423359	3:122921286	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	SEC22A	4:160296920	3:123271883	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL8	AC021074.1;PCOLCE2	8:144791274	3:142827486	FP	1	0	lowSupport;s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	intergenic	NOM1	3:166276720	7:156970909	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	YWHAG	SOX2-OT	7:76328828	3:181280131	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SOX2-OT	YWHAG	3:181280152	7:76328828	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	UBXN7	5:19236873	3:196350599	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	FLNA	MYL5	X:154348765	4:680617	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AARS2;AL353588.1;TMEM151B	GAK	6:44299913	4:890695	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SNHG15	intergenic	7:44983742	4:26118758	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RAPGEF1	FAM114A1	9:131618400	4:38944845	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	GRXCR1	HIBADH	4:43021049	7:27527058	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	INMT-MINDY4;MINDY4	intergenic	7:30835892	4:49559606	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SV2C	intergenic	5:76314824	4:49560538	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC091887.1;LARS	intergenic	5:146113337	4:74306711	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	PPA2	AC005178.1	4:105369672	5:133720619	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	NT5C3A	LINC01378;NT5C3AP1	7:33014505	4:117574873	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SPATA5	Z96074.1	4:123318771	X:137877704	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC115622.1	EIF2AK1	4:132969661	7:6024377	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	MRS2	intergenic	6:24423360	4:161108494	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AL353595.1	CYP4V2;KLKB1	9:11704499	4:186211684	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	RPL30	5:10488787	8:98045399	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ANKRD33B	AC004080.5;AC004080.6;HOXA-AS3;HOXA3;HOXA6	5:10571041	7:27150141	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	MSN	MSNP1	X:65731158	5:25910026	FP	0	0	Imprecise;inNormal;lowSupport	manta		1
Tembe_2014	SRR1659951	IGF2R	PDZD2	6:160105939	5:31772595	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	RPL37	COL19A1;RPL37P15	5:40832555	6:70098478	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AL355987.3;TMEM141	intergenic	9:136793005	5:73481298	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AC010260.1;SERINC5	intergenic	5:80139581	X:129735198	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	TRIM4	AC104123.1	7:99900934	5:96242951	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	MT-CYB	MTND6P22	MT:14747	5:100046503	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	NRG2	MCC	5:139895958	5:113025023	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	MT-TE	MTND6P4;PCBD2	MT:14709	5:134924176	FP	65	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	intergenic	SPRY4	9:22144628	5:142311959	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	BMP6	KCTD20	6:7835833	6:36490556	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	PRKAR1B	6:18713840	7:578844	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	C6orf62	AC009264.1	6:24705319	7:136790556	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	HLA-S	HLA-A	6:31382241	6:29945451	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	HLA-C	HLA-J;ZNRD1ASP	6:31268937	6:30009773	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	HLA-C	intergenic	6:31269338	7:115544678	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	HLA-C	HLA-B	6:31269350	6:31355205	FP	0	18	HLA;s0_Local;s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	intergenic	AL669918.1;TAP2	8:117321638	6:32833962	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	KCTD20	8:108191814	6:36490377	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	Z84488.2	CBX3	6:116452644	7:26212597	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	ASAH1	intergenic	8:18067133	6:145370347	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	FBXL18	YWHAG	7:5447035	7:76328811	FP	0	4	Imprecise	manta		1
Tembe_2014	SRR1659951	STARD3NL	CBX3	7:38194752	7:26212597	FP	0	6	Imprecise	manta		1
Tembe_2014	SRR1659951	IL1RAPL1	PPIA	X:29381097	7:44802832	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	KDM7A	SNHG15	7:140120732	7:44983740	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	UPP1	UPP1	7:48106351	7:48104176	FP	4	5	Inner;s0_Local;s0_LowEvidence	manta		1
Tembe_2014	SRR1659951	intergenic	AC108863.1;PLEKHA2	7:74921879	8:38971956	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	DTX2P1;DTX2P1-UPK3BP1-PMS2P11	DTX2	7:77003449	7:76504356	FP	0	9	Imprecise	manta		1
Tembe_2014	SRR1659951	AKAP9	BRAFP1	7:92003235	X:75583942	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	STAG2	LHFPL3;LHFPL3-AS1	X:124211975	7:104786722	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	LHFPL3	AC007384.1;LINC01004	7:104852575	7:104953906	FP	3	3	PASS	manta		1
Tembe_2014	SRR1659951	BRAF	BRAFP1	7:140739898	X:75584751	FP	0	0	Imprecise;inNormal;lowSupport	manta		1
Tembe_2014	SRR1659951	BRAFP1	BRAF	X:75584536	7:140753393	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	SLA;TG	FAM160B2	8:133088850	8:22101332	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	LINC01603	AL355987.3;TMEM141	8:69426267	9:136793037	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	KLF10	AL691420.1;DEC1	8:102649137	9:115335727	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	PSIP1	AL592293.2;CLCN3P1	9:15472632	9:15056052	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	BNC2	Y:26431803	9:16418874	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	LINGO2	LINGO2	9:28045811	9:27950706	FP	5	0	Inner;s0_Local;s0_LowEvidence	manta		2
Tembe_2014	SRR1659951	FANCC	EBLN3P	9:95405842	9:37089798	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	STOM	intergenic	9:121340574	X:127266651	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	AL133500.1;CITED1	C9orf78	X:72304719	9:129827803	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	FAM156A	FAM156B	X:52956893	X:52898885	FP	0	3	Imprecise	manta		1
Tembe_2014	SRR1659951	FAM199X	TBL1Y	X:104193584	Y:6950257	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659951	intergenic	AC244107.1	X:154584941	X:154654754	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	EWSR1	ATF1	NA	NA	FN	NA	NA		manta		0
Tembe_2014	SRR1659952	TMPRSS2	ETV1	21:41494356	7:13935896	TP	0	85	Imprecise	manta		4
Tembe_2014	SRR1659952	EWSR1	FLI1	22:29287134	11:128807180	TP	4299	170	PASS	manta		4
Tembe_2014	SRR1659952	ETV6	NTRK3	12:11869969	15:87940753	TP	4553	853	PASS	manta		4
Tembe_2014	SRR1659952	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	2504	379	PASS	manta		4
Tembe_2014	SRR1659952	HOOK3	RET	8:42968214	10:43116584	TP	3361	39	PASS	manta		4
Tembe_2014	SRR1659952	EML4	ALK	2:42301392	2:29223528	TP	0	511	Imprecise	manta	2:42295259->2:29223528	4
Tembe_2014	SRR1659952	AKAP9	BRAF	NA	NA	FN	NA	NA		manta		0
Tembe_2014	SRR1659952	BRD4	NUTM1	19:15254152	15:34347969	TP	4087	179	PASS	manta		4
Tembe_2014	SRR1659952	RER1	SORCS2	1:2393059	4:7530353	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	FBXO44	SIRT3	1:11661776	11:222593	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	intergenic	FBLIM1	1:43647037	1:15785329	FP	0	10	Imprecise	manta		1
Tembe_2014	SRR1659952	CCND1;LTO1	CRYBG2	11:69654474	1:26333015	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	SRSF4	SRSF4	1:29149156	1:29154766	FP	4	4	Inner;s0_Local	manta		1
Tembe_2014	SRR1659952	CCNI	SCP2	4:77047158	1:52947243	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	AL359504.1;PRKACB	TXN2	1:84086233	22:36467328	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	PRKACB	TXN2	1:84086552	22:36467456	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	RBMX	KYAT3;RBMXL1	X:136879431	1:88983831	FP	0	0	Imprecise;inNormal;lowSupport	manta		1
Tembe_2014	SRR1659952	HSP90B1	HSP90B3P	12:103946670	1:91643721	FP	23	0	inNormal;s0_LowEvidence	manta		1
Tembe_2014	SRR1659952	AC005943.1;UQCR11	intergenic	19:1598049	1:95509546	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	RPL18	LINC01750	19:48615331	1:111998301	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	PSMB4	intergenic	1:151401934	13:97933731	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	ADAR	PCNT	1:154582471	21:46443469	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	ADAR	ZMIZ1-AS1	1:154582475	10:78974674	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	intergenic	AL365181.3;BCAN	3:176026018	1:156643632	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	HDGF	intergenic	1:156742226	18:35966404	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	HDGF	AP001043.1	1:156742243	21:38936372	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	OTX2-AS1	KIRREL1	14:56904276	1:158097271	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	EI24;FEZ1	intergenic	11:125584242	1:158455833	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	AL596087.1	FLI1	1:166276805	11:128807180	FP	2111	1	PASS	manta		1
Tembe_2014	SRR1659952	CACYBP	CACYBPP1;CCSER2	1:175006775	10:84455829	FP	5	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659952	CACNA1E	ARMC10	1:181718603	7:103099601	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	CNIH3	CNIH3	1:224566264	1:224515741	FP	16	10	Inner;s0_Local	manta		1
Tembe_2014	SRR1659952	RPS24	AL158214.1	10:78037218	1:230612157	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659952	UBALD2	DISC1;TSNAX-DISC1	17:76271160	1:231627219	FP	0	0	Imprecise;lowSupport	manta		1
