dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Tembe_2014	SRR1659952	AC087721.2;NUSAP1	AC087721.2;OIP5	15:41333050	15:41332156	FP	33	7	Inner	Arriba		1
Tembe_2014	SRR1659952	AC087721.2;NUSAP1	AC087721.2;NUSAP1	15:41377304	15:41356039	FP	1	0	Inner;lowSupport	Arriba		1
Tembe_2014	SRR1659952	EML4	intergenic	2:42301392	16:7976825	FP	0	0	Imprecise;lowSupport	Arriba		3
Tembe_2014	SRR1659952	CRNDE	SERPINE2	16:54923585	2:223984950	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659952	intergenic	RPL19	21:8445759	17:39200934	FP	1	14	PASS	Arriba		1
Tembe_2014	SRR1659952	FXYD5	VAT1	19:35166325	17:43018799	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	LGALS3BP	21:8215987	17:78976570	FP	1	22	PASS	Arriba		1
Tembe_2014	SRR1659952	AC110285.1	TBC1D7	17:81385129	6:13321095	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659952	ACTG1	FP671120.1	17:81510055	21:8214890	FP	0	48	Imprecise	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	ACTG1	21:8220002	17:81512310	FP	0	63	Imprecise	Arriba		1
Tembe_2014	SRR1659952	SERPINE2	FXYD5	2:223975413	19:35154825	FP	0	26	Imprecise	Arriba		1
Tembe_2014	SRR1659952	ALK	SERPINE2	2:29193326	2:223984918	FP	0	18	Imprecise	Arriba		1
Tembe_2014	SRR1659952	intergenic	ALK	21:8442894	2:29223526	FP	1	11	PASS	Arriba		1
Tembe_2014	SRR1659952	FHL2	HNRNPA2B1	2:105398842	7:26192339	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659952	BX322234.1;THBS2	FN1	6:169228122	2:215365630	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	FN1	21:8216700	2:215397803	FP	0	38	Imprecise	Arriba		1
Tembe_2014	SRR1659952	SERPINE2	GNAS	2:223975354	20:58905447	FP	1	19	PASS	Arriba		1
Tembe_2014	SRR1659952	SERPINE2	FP671120.1	2:223975368	21:8215439	FP	1	80	PASS	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	SERPINE2	21:8216498	2:223975744	FP	1	59	PASS	Arriba		1
Tembe_2014	SRR1659952	BX322234.1;THBS2	SERPINE2	6:169216146	2:224001845	FP	0	31	Imprecise	Arriba		1
Tembe_2014	SRR1659952	ACTB	SERPINE2	7:5527316	2:224001845	FP	0	34	Imprecise	Arriba		1
Tembe_2014	SRR1659952	CUL3	SERPINE2	2:224584944	2:224001922	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	GNAS	21:8216671	20:58903558	FP	1	59	PASS	Arriba		1
Tembe_2014	SRR1659952	BX322234.1;THBS2	GNAS	6:169215822	20:58909684	FP	1	8	PASS	Arriba		1
Tembe_2014	SRR1659952	GNAS	FP671120.1	20:58910963	21:8214869	FP	0	39	Imprecise	Arriba		1
Tembe_2014	SRR1659952	ACTB	FP671120.1	7:5527200	21:8215393	FP	0	47	Imprecise	Arriba		1
Tembe_2014	SRR1659952	BX322234.1;THBS2	FP671120.1	6:169216153	21:8215426	FP	0	42	Imprecise	Arriba		1
Tembe_2014	SRR1659952	LHFPL3;LHFPL3-AS1	FP671120.1	7:104740304	21:8215626	FP	0	18	Imprecise	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	LHFPL3;LHFPL3-AS1	21:8215803	7:104790998	FP	0	17	Imprecise	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	ACTB	21:8216038	7:5527609	FP	1	20	PASS	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	BX322234.1;THBS2	21:8216275	6:169225215	FP	1	46	PASS	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	ANXA5	21:8216541	4:121684701	FP	0	41	Imprecise	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	SYN3;TIMP3	21:8216553	22:32841527	FP	0	33	Imprecise	Arriba		1
Tembe_2014	SRR1659952	FP671120.1	EWSR1	21:8216758	22:29272429	FP	0	40	Imprecise	Arriba		1
Tembe_2014	SRR1659952	CR381653.1	intergenic	21:9327298	9:64059259	FP	7	1	PASS	Arriba		1
Tembe_2014	SRR1659952	intergenic	CTBP2P1	22:10752751	Y:56855293	FP	2	1	PASS	Arriba		1
Tembe_2014	SRR1659952	CU104787.1	intergenic	22:11068153	22:10752913	FP	14	0	PASS	Arriba		1
Tembe_2014	SRR1659952	ABCF1	EWSR1	6:30577455	22:29291565	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659952	RHOA	RBM6	3:49375434	3:49962576	FP	1	0	lowSupport	Arriba	3:49411820->3:50048245	1
Tembe_2014	SRR1659952	AC092691.1	intergenic	3:117997182	3:117398882	FP	3	0	PASS	Arriba		1
Tembe_2014	SRR1659952	RFC4	AC068631.1;KNG1	3:186797533	3:186724395	FP	1	3	PASS	Arriba		1
Tembe_2014	SRR1659952	THBS2	HNRNPD	6:169241762	4:82354154	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659953	EWSR1	ATF1	22:29287134	12:50814280	TP	907	241	PASS	Arriba		4
Tembe_2014	SRR1659953	TMPRSS2	ETV1	21:41494375	7:13935838	TP	898	306	PASS	Arriba		4
Tembe_2014	SRR1659953	EWSR1	FLI1	22:29287134	11:128807180	TP	1078	145	PASS	Arriba		4
Tembe_2014	SRR1659953	ETV6	NTRK3	12:11869969	15:87940753	TP	1243	386	PASS	Arriba		4
Tembe_2014	SRR1659953	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	591	100	PASS	Arriba		4
Tembe_2014	SRR1659953	HOOK3	RET	8:42968214	10:43116584	TP	872	189	PASS	Arriba		4
Tembe_2014	SRR1659953	EML4	ALK	2:42301394	2:29223584	TP	629	176	PASS	Arriba		3
Tembe_2014	SRR1659953	AKAP9	BRAF	7:92003235	7:140787584	TP	1074	293	PASS	Arriba		4
Tembe_2014	SRR1659953	BRD4	NUTM1	19:15254152	15:34347969	TP	892	264	PASS	Arriba		4
Tembe_2014	SRR1659953	SCAF4	CENPF	21:31692349	1:214655241	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659953	RAB3GAP2	LINC01060	1:220180362	4:188436701	FP	3	0	PASS	Arriba		1
Tembe_2014	SRR1659953	CNIH3	CNIH3	1:224566264	1:224515741	FP	7	2	Inner	Arriba		1
Tembe_2014	SRR1659953	AC021723.2	AC022796.1	11:39120589	11:38619870	FP	3	0	PASS	Arriba	11:39120589->11:38633808	1
Tembe_2014	SRR1659953	AL139383.1	STARD13	13:33439691	13:33167622	FP	2	2	PASS	Arriba	13:33439691->13:33288429,13:33359465->13:33167622	1
Tembe_2014	SRR1659953	FOXO1	LINC00598	13:40665583	13:40082316	FP	1	0	lowSupport	Arriba	13:40665583->13:40460406	1
Tembe_2014	SRR1659953	AC118282.1	GPC5	4:49242708	13:92576950	FP	9	0	PASS	Arriba		1
Tembe_2014	SRR1659953	DCT	DNASE1;TRAP1	13:94465633	16:3666118	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659953	AC087721.2;NUSAP1	AC087721.2;OIP5	15:41333050	15:41332156	FP	34	16	Inner	Arriba	15:41333050->15:41319780	1
Tembe_2014	SRR1659953	AC087721.2;NUSAP1	AC087721.2;NUSAP1	15:41377304	15:41356039	FP	1	0	Inner;lowSupport	Arriba		1
Tembe_2014	SRR1659953	EML4	intergenic	2:42301392	16:7976826	FP	20	0	PASS	Arriba		1
Tembe_2014	SRR1659953	AKAP10	intergenic	17:19958014	7:25927981	FP	2	1	PASS	Arriba		1
Tembe_2014	SRR1659953	intergenic	FRG1DP	20:28602679	20:29080390	FP	8	0	PASS	Arriba		1
Tembe_2014	SRR1659953	CR381653.1	intergenic	21:9327298	9:64059259	FP	8	0	PASS	Arriba		1
Tembe_2014	SRR1659953	intergenic	CTBP2P1	22:10752751	Y:56855293	FP	6	0	PASS	Arriba		1
Tembe_2014	SRR1659953	CU104787.1	intergenic	22:11068153	22:10752913	FP	14	0	PASS	Arriba		1
Tembe_2014	SRR1659953	RFC4	AC068631.1;KNG1	3:186795843	3:186724385	FP	2	2	PASS	Arriba		1
Tembe_2014	SRR1659953	TRMT11	intergenic	6:126174911	6:126247873	FP	3	0	PASS	Arriba		1
Tembe_2014	SRR1659953	SUN1	DNAAF5	7:866067	7:785517	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659953	SLC25A5-AS1	SLC25A43	X:119467666	X:119444093	FP	2	1	PASS	Arriba		1
Tembe_2014	SRR1659954	EWSR1	ATF1	22:29287134	12:50814280	TP	320	61	PASS	Arriba		4
Tembe_2014	SRR1659954	TMPRSS2	ETV1	21:41494375	7:13935838	TP	265	92	PASS	Arriba		4
Tembe_2014	SRR1659954	EWSR1	FLI1	22:29287134	11:128807180	TP	353	51	PASS	Arriba		4
Tembe_2014	SRR1659954	ETV6	NTRK3	12:11869969	15:87940753	TP	412	99	PASS	Arriba		4
Tembe_2014	SRR1659954	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	210	31	PASS	Arriba		4
Tembe_2014	SRR1659954	HOOK3	RET	8:42968214	10:43116584	TP	285	41	PASS	Arriba		4
Tembe_2014	SRR1659954	EML4	ALK	2:42301394	2:29223584	TP	141	48	PASS	Arriba		3
Tembe_2014	SRR1659954	AKAP9	BRAF	7:92003235	7:140787584	TP	347	48	PASS	Arriba		4
Tembe_2014	SRR1659954	BRD4	NUTM1	19:15254152	15:34347969	TP	282	82	PASS	Arriba		4
Tembe_2014	SRR1659954	AL669831.3;MTCO1P12	SERPINE2	1:632248	2:223991934	FP	0	40	Imprecise	Arriba		1
Tembe_2014	SRR1659954	AL669831.3;MTCO1P12	FP671120.1	1:632278	21:8215660	FP	1	60	PASS	Arriba		1
Tembe_2014	SRR1659954	AL669831.3;MTCO2P12	AGRN	1:632872	1:1041993	FP	0	5	Imprecise	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	AL669831.3;MTATP6P1	21:8216630	1:633904	FP	0	55	Imprecise	Arriba		1
Tembe_2014	SRR1659954	DCT	CCT3	13:94460091	1:156311195	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659954	HMCN1	SERPINE2	1:185989647	2:223984950	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659954	LYST	MED15	1:235677091	22:20582840	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659954	AL139383.1	LYST	13:33676678	1:235813061	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659954	LYST	RHOJ	1:235883187	14:63290878	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659954	SERPINE2	VIM;VIM-AS1	2:223975460	10:17229699	FP	0	26	Imprecise	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	VIM;VIM-AS1	21:8216655	10:17229852	FP	1	42	PASS	Arriba		1
Tembe_2014	SRR1659954	VIM	SERPINE2	10:17237244	2:224001896	FP	0	30	Imprecise	Arriba		1
Tembe_2014	SRR1659954	VIM	FP671120.1	10:17237308	21:8215441	FP	1	39	PASS	Arriba		1
Tembe_2014	SRR1659954	AC021723.2	AC022796.1	11:39120589	11:38619870	FP	2	0	lowSupport	Arriba		1
Tembe_2014	SRR1659954	NEAT1	FP671120.1	11:65426308	21:8215302	FP	0	40	Imprecise	Arriba		1
Tembe_2014	SRR1659954	MALAT1	PRPSAP2	11:65504595	17:18889822	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	GAPDH	21:8216803	12:6537345	FP	1	40	PASS	Arriba		1
Tembe_2014	SRR1659954	DCT	FP671120.1	13:94437592	21:8215427	FP	0	41	Imprecise	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	DCT	21:8216722	13:94466782	FP	1	40	PASS	Arriba		1
Tembe_2014	SRR1659954	AC087721.2;NUSAP1	AC087721.2;OIP5	15:41333050	15:41332156	FP	18	13	Inner	Arriba	15:41333050->15:41319780	1
Tembe_2014	SRR1659954	EML4	intergenic	2:42301392	16:7976826	FP	6	0	PASS	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	ACTG1	21:8216697	17:81511469	FP	0	45	Imprecise	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	FXYD5	21:8216914	19:35154730	FP	1	44	PASS	Arriba		1
Tembe_2014	SRR1659954	ABCB5	FXYD5	7:20658676	19:35169566	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659954	WDFY1	KAT2B	2:223912253	3:20146316	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659954	SERPINE2	ACTB	2:223975226	7:5528524	FP	1	20	PASS	Arriba		1
Tembe_2014	SRR1659954	SERPINE2	FP671120.1	2:223975273	21:8203928	FP	0	76	Imprecise	Arriba		1
Tembe_2014	SRR1659954	LHFPL3;LHFPL3-AS1	SERPINE2	7:104738699	2:223977629	FP	1	10	PASS	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	SERPINE2	21:8216484	2:223984809	FP	1	66	PASS	Arriba		1
Tembe_2014	SRR1659954	BX322234.1;THBS2	SERPINE2	6:169216242	2:223998141	FP	0	24	Imprecise	Arriba		1
Tembe_2014	SRR1659954	THBS2	SNX5	6:169246197	20:17943195	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	GNAS	21:8216600	20:58903689	FP	0	41	Imprecise	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	BX322234.1;THBS2	21:8215811	6:169231333	FP	1	25	PASS	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	SDCBP	21:8215958	8:58554914	FP	0	22	Imprecise	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	YWHAZ	21:8216600	8:100939814	FP	0	22	Imprecise	Arriba		1
Tembe_2014	SRR1659954	FP671120.1	ACTB	21:8216754	7:5529949	FP	1	50	PASS	Arriba		1
Tembe_2014	SRR1659954	FP236383.1	GPNMB	21:8400691	7:23248575	FP	0	13	Imprecise	Arriba		1
Tembe_2014	SRR1659954	CR381653.1	intergenic	21:9327298	9:64059259	FP	7	0	PASS	Arriba		1
Tembe_2014	SRR1659954	intergenic	CTBP2P1	22:10752751	Y:56855293	FP	3	1	PASS	Arriba		1
Tembe_2014	SRR1659954	CU104787.1	intergenic	22:11068153	22:10754412	FP	5	1	PASS	Arriba		1
Tembe_2014	SRR1659954	RFC4	AC068631.1;KNG1	3:186797533	3:186724395	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659954	TRMT11	intergenic	6:126174911	6:126247873	FP	5	1	PASS	Arriba		1
Tembe_2014	SRR1659954	intergenic	LINC01505	9:105976129	9:106464016	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659955	EWSR1	ATF1	22:29287134	12:50814280	TP	38	11	PASS	Arriba		4
Tembe_2014	SRR1659955	TMPRSS2	ETV1	21:41494375	7:13935838	TP	64	20	PASS	Arriba		4
Tembe_2014	SRR1659955	EWSR1	FLI1	22:29287134	11:128807180	TP	0	2	Imprecise;lowSupport	Arriba		4
Tembe_2014	SRR1659955	ETV6	NTRK3	12:11869969	15:87940753	TP	19	6	PASS	Arriba		4
Tembe_2014	SRR1659955	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	15	0	s0_LowEvidence	Arriba		3
Tembe_2014	SRR1659955	HOOK3	RET	8:42968214	10:43116584	TP	15	1	PASS	Arriba		3
Tembe_2014	SRR1659955	EML4	ALK	2:42301394	2:29223584	TP	27	11	PASS	Arriba		3
Tembe_2014	SRR1659955	AKAP9	BRAF	7:92003235	7:140787584	TP	69	7	PASS	Arriba		4
Tembe_2014	SRR1659955	BRD4	NUTM1	19:15254152	15:34347969	TP	67	37	PASS	Arriba		4
Tembe_2014	SRR1659955	NPHP4	NAB1	1:5887286	2:190653727	FP	2	0	lowSupport	Arriba		1
Tembe_2014	SRR1659955	ACOT7	FXYD5	1:6333477	19:35169566	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659955	VPS11	HK1	11:119079300	10:69343827	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659955	AC087721.2;NUSAP1	AC087721.2;OIP5	15:41333050	15:41332156	FP	13	3	Inner	Arriba		1
Tembe_2014	SRR1659955	GDF15	PGPEP1	19:18386466	19:18369706	FP	1	0	Readthrough;lowSupport	Arriba		1
Tembe_2014	SRR1659955	USF2	FXYD5	19:35271141	19:35169566	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659955	IDH3G	PSMF1	X:153785768	20:1146304	FP	5	0	PASS	Arriba		1
Tembe_2014	SRR1659955	intergenic	CTBP2P1	22:10752751	Y:56855293	FP	3	2	PASS	Arriba		1
Tembe_2014	SRR1659956	EWSR1	ATF1	22:29287134	12:50814280	TP	15	9	PASS	Arriba		3
Tembe_2014	SRR1659956	TMPRSS2	ETV1	21:41494375	7:13935838	TP	20	9	PASS	Arriba		4
Tembe_2014	SRR1659956	EWSR1	FLI1	22:29287134	11:128807180	TP	17	2	PASS	Arriba		4
Tembe_2014	SRR1659956	ETV6	NTRK3	12:11869969	15:87940753	TP	12	2	PASS	Arriba		3
Tembe_2014	SRR1659956	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	5	0	s0_LowEvidence	Arriba		3
Tembe_2014	SRR1659956	HOOK3	RET	8:42968214	10:43116584	TP	5	1	PASS	Arriba		3
Tembe_2014	SRR1659956	EML4	ALK	2:42301394	2:29223584	TP	11	4	PASS	Arriba		3
Tembe_2014	SRR1659956	AKAP9	BRAF	7:92003235	7:140787584	TP	19	4	s0_LowEvidence	Arriba		4
Tembe_2014	SRR1659956	BRD4	NUTM1	19:15254152	15:34347969	TP	28	11	PASS	Arriba		4
Tembe_2014	SRR1659956	AC087721.2;NUSAP1	AC087721.2;OIP5	15:41333050	15:41332156	FP	14	6	Inner	Arriba		1
Tembe_2014	SRR1659956	CR381653.1	intergenic	21:9327298	9:64059259	FP	2	1	PASS	Arriba		1
Tembe_2014	SRR1659956	intergenic	CTBP2P1	22:10752751	Y:56855293	FP	5	2	PASS	Arriba		1
Tembe_2014	SRR1659956	CU104787.1	intergenic	22:11068153	22:10754412	FP	6	0	PASS	Arriba		1
Tembe_2014	SRR1659956	RFC4	AC068631.1;KNG1	3:186797535	3:186724395	FP	0	3	Imprecise	Arriba		1
Tembe_2014	SRR1659957	EWSR1	ATF1	22:29287134	12:50814280	TP	17	4	PASS	Arriba		1
Tembe_2014	SRR1659957	TMPRSS2	ETV1	21:41494375	7:13935838	TP	23	4	PASS	Arriba		3
Tembe_2014	SRR1659957	EWSR1	FLI1	22:29287134	11:128807180	TP	14	1	PASS	Arriba		3
Tembe_2014	SRR1659957	ETV6	NTRK3	12:11869969	15:87940753	TP	12	1	PASS	Arriba		3
Tembe_2014	SRR1659957	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659957	HOOK3	RET	8:42968214	10:43116584	TP	5	1	PASS	Arriba		3
Tembe_2014	SRR1659957	EML4	ALK	2:42301394	2:29223584	TP	5	3	PASS	Arriba		1
Tembe_2014	SRR1659957	AKAP9	BRAF	7:92003235	7:140787584	TP	26	2	PASS	Arriba		4
Tembe_2014	SRR1659957	BRD4	NUTM1	19:15254152	15:34347969	TP	24	12	PASS	Arriba		4
Tembe_2014	SRR1659957	RPS10P7	intergenic	1:201539341	1:201622852	FP	4	0	PASS	Arriba		1
Tembe_2014	SRR1659957	POLR2F;SOX10	TAF1D	22:37986312	11:93732291	FP	2	0	lowSupport	Arriba		1
Tembe_2014	SRR1659957	AC087721.2;NUSAP1	AC087721.2;OIP5	15:41333050	15:41332156	FP	36	9	Inner	Arriba	15:41333050->15:41319780	1
Tembe_2014	SRR1659957	STK35	AL121899.1	20:2117415	20:2212909	FP	3	0	PASS	Arriba		1
Tembe_2014	SRR1659957	CR381653.1	intergenic	21:9327298	9:64059259	FP	7	1	PASS	Arriba		1
Tembe_2014	SRR1659957	intergenic	CTBP2P1	22:10752751	Y:56855293	FP	4	4	PASS	Arriba		1
Tembe_2014	SRR1659957	CU104787.1	intergenic	22:11068153	22:10754412	FP	6	0	s0_LowEvidence	Arriba		3
Tembe_2014	SRR1659957	RFC4	AC068631.1;KNG1	3:186795845	3:186724395	FP	0	4	Imprecise	Arriba		1
Tembe_2014	SRR1659957	AL139042.1	CNR1	6:88251572	6:88147806	FP	4	1	PASS	Arriba	6:88298861->6:88145337,6:88280814->6:88145337	1
Tembe_2014	SRR1659958	EWSR1	ATF1	22:29287134	12:50814280	TP	9	7	PASS	Arriba		3
Tembe_2014	SRR1659958	TMPRSS2	ETV1	21:41494375	7:13935838	TP	11	5	PASS	Arriba		4
Tembe_2014	SRR1659958	EWSR1	FLI1	22:29287134	11:128807180	TP	17	2	PASS	Arriba		4
Tembe_2014	SRR1659958	ETV6	NTRK3	12:11869969	15:87940753	TP	13	0	s0_LowEvidence	Arriba		4
Tembe_2014	SRR1659958	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	7	0	s0_LowEvidence	Arriba		3
Tembe_2014	SRR1659958	HOOK3	RET	8:42968214	10:43116584	TP	7	0	s0_LowEvidence	Arriba		3
Tembe_2014	SRR1659958	EML4	ALK	2:42301394	2:29223584	TP	4	1	PASS	Arriba		1
Tembe_2014	SRR1659958	AKAP9	BRAF	7:92003235	7:140787584	TP	12	1	PASS	Arriba		3
Tembe_2014	SRR1659958	BRD4	NUTM1	19:15254152	15:34347969	TP	10	4	PASS	Arriba		3
Tembe_2014	SRR1659958	FP671120.1	AL669831.3;MTND2P28	21:8216688	1:629736	FP	0	33	Imprecise	Arriba		1
Tembe_2014	SRR1659958	FP671120.1	AL669831.3;MTCO1P12	21:8215815	1:631877	FP	1	30	PASS	Arriba		1
Tembe_2014	SRR1659958	AL669831.3;MTCO2P12	AGRN	1:633176	1:1048049	FP	0	5	Imprecise	Arriba		1
Tembe_2014	SRR1659958	FP671120.1	AL669831.3;MTATP6P1	21:8216754	1:633789	FP	1	68	PASS	Arriba		1
Tembe_2014	SRR1659958	AC040162.3;EDC4	ZBTB40	16:67883970	1:22530596	FP	0	2	Imprecise;lowSupport	Arriba		1
Tembe_2014	SRR1659958	CBL;MCAM	TAPBP	11:119309271	6:33300396	FP	3	1	PASS	Arriba		1
Tembe_2014	SRR1659958	AC087721.2;NUSAP1	AC087721.2;OIP5	15:41333050	15:41332156	FP	30	9	Inner	Arriba		1
Tembe_2014	SRR1659958	FP671120.1	FXYD5	21:8216697	19:35154761	FP	0	32	Imprecise	Arriba		1
Tembe_2014	SRR1659958	CR381653.1	CR381670.1	21:9327298	21:8859114	FP	4	1	PASS	Arriba		1
Tembe_2014	SRR1659958	CR381653.1	intergenic	21:9327298	9:64059259	FP	9	1	PASS	Arriba		1
Tembe_2014	SRR1659958	BAGE2	intergenic	21:10458142	Y:56854864	FP	0	8	Imprecise	Arriba		1
Tembe_2014	SRR1659958	intergenic	CTBP2P1	22:10752751	Y:56855293	FP	6	3	PASS	Arriba		1
Tembe_2014	SRR1659958	CU104787.1	intergenic	22:11068153	22:10754412	FP	9	1	PASS	Arriba		1
Tembe_2014	SRR1659958	RFC4	AC068631.1;KNG1	3:186797533	3:186724395	FP	1	1	lowSupport	Arriba		1
Tembe_2014	SRR1659958	TRMT11	intergenic	6:126174911	6:126247873	FP	2	1	PASS	Arriba		1
Tembe_2014	SRR1659959	EWSR1	ATF1	22:29287134	12:50814280	TP	110	29	PASS	Arriba		4
Tembe_2014	SRR1659959	TMPRSS2	ETV1	21:41494375	7:13935838	TP	95	38	PASS	Arriba		4
Tembe_2014	SRR1659959	EWSR1	FLI1	22:29287134	11:128807180	TP	150	15	PASS	Arriba		4
Tembe_2014	SRR1659959	ETV6	NTRK3	12:11869969	15:87940753	TP	152	37	PASS	Arriba		4
Tembe_2014	SRR1659959	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	79	10	PASS	Arriba		4
Tembe_2014	SRR1659959	HOOK3	RET	8:42968214	10:43116584	TP	121	24	PASS	Arriba		4
Tembe_2014	SRR1659959	EML4	ALK	2:42301394	2:29223584	TP	59	14	PASS	Arriba		3
Tembe_2014	SRR1659959	AKAP9	BRAF	7:92003235	7:140787584	TP	178	10	PASS	Arriba		4
Tembe_2014	SRR1659959	BRD4	NUTM1	19:15254152	15:34347969	TP	92	43	PASS	Arriba		4
Tembe_2014	SRR1659959	AL669831.3;MTCO1P12	FP671120.1	1:632100	21:8215219	FP	1	49	PASS	Arriba		1
Tembe_2014	SRR1659959	AL669831.3;MTCO1P12	SERPINE2	1:632270	2:224039115	FP	0	41	Imprecise	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	AL669831.3;MTATP6P1	21:8216666	1:633905	FP	0	40	Imprecise	Arriba		1
Tembe_2014	SRR1659959	HDLBP;SEPT2	SERBP1	2:241315982	1:67415339	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659959	AL449266.1;CLCC1	THBS2	1:108937077	6:169240592	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	VIM;VIM-AS1	21:8216715	10:17229731	FP	0	41	Imprecise	Arriba		1
Tembe_2014	SRR1659959	VIM	FP671120.1	10:17237489	21:8215373	FP	0	41	Imprecise	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	LOXL4	21:8216630	10:98260488	FP	0	18	Imprecise	Arriba		1
Tembe_2014	SRR1659959	NEAT1	intergenic	11:65425604	21:8258205	FP	0	16	Imprecise	Arriba		1
Tembe_2014	SRR1659959	TYR	ATRAID	11:89191418	2:27213177	FP	1	0	lowSupport	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	GAPDH	21:8216631	12:6534838	FP	0	39	Imprecise	Arriba		1
Tembe_2014	SRR1659959	SERPINE2	GAPDH	2:223975357	12:6536728	FP	0	28	Imprecise	Arriba		1
Tembe_2014	SRR1659959	AC118282.1	GPC5	4:49242708	13:92576950	FP	6	0	PASS	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	DCT	21:8216736	13:94446605	FP	0	27	Imprecise	Arriba		1
Tembe_2014	SRR1659959	AC087721.2;NUSAP1	AC087721.2;OIP5	15:41333050	15:41332156	FP	11	8	Inner	Arriba		1
Tembe_2014	SRR1659959	FN1	SERPINE2	2:215361059	2:224001921	FP	0	17	Imprecise	Arriba		1
Tembe_2014	SRR1659959	SERPINE2	FP671120.1	2:223975417	21:8215012	FP	1	52	PASS	Arriba		1
Tembe_2014	SRR1659959	GNAS	SERPINE2	20:58911114	2:223998232	FP	0	17	Imprecise	Arriba		1
Tembe_2014	SRR1659959	BX322234.1;THBS2	SERPINE2	6:169216360	2:224001861	FP	0	29	Imprecise	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	GNAS	21:8218804	20:58891835	FP	0	39	Imprecise	Arriba		1
Tembe_2014	SRR1659959	BX322234.1;THBS2	FP671120.1	6:169215984	21:8215311	FP	0	35	Imprecise	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	SYN3;TIMP3	21:8216326	22:32853972	FP	0	20	Imprecise	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	THBS2	21:8216656	6:169248941	FP	0	58	Imprecise	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	ACTB	21:8216673	7:5528496	FP	0	46	Imprecise	Arriba		1
Tembe_2014	SRR1659959	FP671120.1	SDCBP	21:8216783	8:58563681	FP	1	23	PASS	Arriba		1
